,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1614,Let's Get Lost (feat. Devon Baldwin),G-Eazy,5DSr1NMci58MEgS20vivSL,https://open.spotify.com/track/5DSr1NMci58MEgS20vivSL,0.671,0.672,4,-9.188,0,0.12,0.103,3.98e-05,0.074,0.186,117.96,audio_features,spotify:track:5DSr1NMci58MEgS20vivSL,https://api.spotify.com/v1/tracks/5DSr1NMci58MEgS20vivSL,https://api.spotify.com/v1/audio-analysis/5DSr1NMci58MEgS20vivSL,240680,4
1615,Shoot Me Down (feat. Anthony Stewart),G-Eazy,4coLgiUlFEKHDoOLkbxzEP,https://open.spotify.com/track/4coLgiUlFEKHDoOLkbxzEP,0.656,0.741,10,-6.711,0,0.265,0.155,4.31e-06,0.123,0.301,74.801,audio_features,spotify:track:4coLgiUlFEKHDoOLkbxzEP,https://api.spotify.com/v1/tracks/4coLgiUlFEKHDoOLkbxzEP,https://api.spotify.com/v1/audio-analysis/4coLgiUlFEKHDoOLkbxzEP,196693,4
1616,Been On,G-Eazy,4jURQLDdnZp6l3PsvxJaZk,https://open.spotify.com/track/4jURQLDdnZp6l3PsvxJaZk,0.609,0.655,1,-7.985,0,0.507,0.105,0.0,0.0939,0.316,160.415,audio_features,spotify:track:4jURQLDdnZp6l3PsvxJaZk,https://api.spotify.com/v1/tracks/4jURQLDdnZp6l3PsvxJaZk,https://api.spotify.com/v1/audio-analysis/4jURQLDdnZp6l3PsvxJaZk,208867,4
1617,Remember You (feat. blackbear),G-Eazy,4WmS1ZuledEAlrpJv1E22s,https://open.spotify.com/track/4WmS1ZuledEAlrpJv1E22s,0.654,0.565,4,-8.741,0,0.196,0.345,0.0,0.157,0.207,140.079,audio_features,spotify:track:4WmS1ZuledEAlrpJv1E22s,https://api.spotify.com/v1/tracks/4WmS1ZuledEAlrpJv1E22s,https://api.spotify.com/v1/audio-analysis/4WmS1ZuledEAlrpJv1E22s,215880,4
1618,Tumblr Girls (feat. Christoph Andersson),G-Eazy,4Fv6wNYUixnYkj3Dgfrls8,https://open.spotify.com/track/4Fv6wNYUixnYkj3Dgfrls8,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,audio_features,spotify:track:4Fv6wNYUixnYkj3Dgfrls8,https://api.spotify.com/v1/tracks/4Fv6wNYUixnYkj3Dgfrls8,https://api.spotify.com/v1/audio-analysis/4Fv6wNYUixnYkj3Dgfrls8,255680,4
1619,Just Believe,G-Eazy,2QZuuHydaM9b3NCklAKZbS,https://open.spotify.com/track/2QZuuHydaM9b3NCklAKZbS,0.766,0.518,6,-8.648,0,0.0374,0.0515,0.0567,0.113,0.107,110.059,audio_features,spotify:track:2QZuuHydaM9b3NCklAKZbS,https://api.spotify.com/v1/tracks/2QZuuHydaM9b3NCklAKZbS,https://api.spotify.com/v1/audio-analysis/2QZuuHydaM9b3NCklAKZbS,242693,4
1620,Random,G-Eazy,422lAAWQO9TqL1LxIPdhOn,https://open.spotify.com/track/422lAAWQO9TqL1LxIPdhOn,0.603,0.783,9,-6.891,1,0.138,0.00353,0.0,0.216,0.182,87.154,audio_features,spotify:track:422lAAWQO9TqL1LxIPdhOn,https://api.spotify.com/v1/tracks/422lAAWQO9TqL1LxIPdhOn,https://api.spotify.com/v1/audio-analysis/422lAAWQO9TqL1LxIPdhOn,180333,4
1621,"Me, Myself & I",G-Eazy,40YcuQysJ0KlGQTeGUosTC,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4
1622,One Of Them (feat. Big Sean),G-Eazy,4wckW1OjAM2z6elKQdqUpi,https://open.spotify.com/track/4wckW1OjAM2z6elKQdqUpi,0.597,0.724,2,-7.764,1,0.0487,0.00268,0.0,0.111,0.325,110.016,audio_features,spotify:track:4wckW1OjAM2z6elKQdqUpi,https://api.spotify.com/v1/tracks/4wckW1OjAM2z6elKQdqUpi,https://api.spotify.com/v1/audio-analysis/4wckW1OjAM2z6elKQdqUpi,199520,4
1623,Drifting (feat. Chris Brown & Tory Lanez),G-Eazy,5sv4LTz8qayQYnXlzaxg2x,https://open.spotify.com/track/5sv4LTz8qayQYnXlzaxg2x,0.554,0.758,6,-6.772,0,0.129,0.00203,0.0,0.3,0.35,134.897,audio_features,spotify:track:5sv4LTz8qayQYnXlzaxg2x,https://api.spotify.com/v1/tracks/5sv4LTz8qayQYnXlzaxg2x,https://api.spotify.com/v1/audio-analysis/5sv4LTz8qayQYnXlzaxg2x,273253,4
1624,Of All Things (feat. Too $hort),G-Eazy,26jrY21NkSefFPxpndtu4z,https://open.spotify.com/track/26jrY21NkSefFPxpndtu4z,0.738,0.483,9,-10.664,1,0.331,0.213,0.0,0.197,0.59,96.978,audio_features,spotify:track:26jrY21NkSefFPxpndtu4z,https://api.spotify.com/v1/tracks/26jrY21NkSefFPxpndtu4z,https://api.spotify.com/v1/audio-analysis/26jrY21NkSefFPxpndtu4z,213560,4
1625,Order More (feat. Starrah),G-Eazy,5O2Yjlcs5pSpHq1gcA0cwg,https://open.spotify.com/track/5O2Yjlcs5pSpHq1gcA0cwg,0.895,0.437,8,-8.989,0,0.357,0.108,0.0,0.0929,0.802,140.014,audio_features,spotify:track:5O2Yjlcs5pSpHq1gcA0cwg,https://api.spotify.com/v1/tracks/5O2Yjlcs5pSpHq1gcA0cwg,https://api.spotify.com/v1/audio-analysis/5O2Yjlcs5pSpHq1gcA0cwg,208827,4
1626,Calm Down,G-Eazy,7xq3uN2toVZ8IbNzfTucyJ,https://open.spotify.com/track/7xq3uN2toVZ8IbNzfTucyJ,0.538,0.624,11,-8.794,1,0.325,0.000175,2.2e-06,0.117,0.409,102.346,audio_features,spotify:track:7xq3uN2toVZ8IbNzfTucyJ,https://api.spotify.com/v1/tracks/7xq3uN2toVZ8IbNzfTucyJ,https://api.spotify.com/v1/audio-analysis/7xq3uN2toVZ8IbNzfTucyJ,127427,4
1627,You Got Me,G-Eazy,4ztaHDRJVuQe61KVCIpgqw,https://open.spotify.com/track/4ztaHDRJVuQe61KVCIpgqw,0.743,0.635,11,-9.735,1,0.269,0.013,0.0,0.06,0.55,94.867,audio_features,spotify:track:4ztaHDRJVuQe61KVCIpgqw,https://api.spotify.com/v1/tracks/4ztaHDRJVuQe61KVCIpgqw,https://api.spotify.com/v1/audio-analysis/4ztaHDRJVuQe61KVCIpgqw,207987,4
1628,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,1Bqxj0aH5KewYHKUg1IdrF,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,0.634,0.525,0,-8.968,1,0.47,0.0705,0.0,0.0729,0.49,130.271,audio_features,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,https://api.spotify.com/v1/tracks/1Bqxj0aH5KewYHKUg1IdrF,https://api.spotify.com/v1/audio-analysis/1Bqxj0aH5KewYHKUg1IdrF,222467,4
1629,Think About You (feat. Quiñ),G-Eazy,76cdpJtbucm5LkjJ073uwP,https://open.spotify.com/track/76cdpJtbucm5LkjJ073uwP,0.725,0.489,0,-12.565,1,0.256,0.228,7.28e-06,0.0854,0.361,95.154,audio_features,spotify:track:76cdpJtbucm5LkjJ073uwP,https://api.spotify.com/v1/tracks/76cdpJtbucm5LkjJ073uwP,https://api.spotify.com/v1/audio-analysis/76cdpJtbucm5LkjJ073uwP,179347,4
1630,Everything Will Be OK (feat. Kehlani),G-Eazy,1WQvmGZIMBmapHL3Garw7e,https://open.spotify.com/track/1WQvmGZIMBmapHL3Garw7e,0.572,0.539,0,-11.203,0,0.167,0.121,0.0,0.11,0.427,91.095,audio_features,spotify:track:1WQvmGZIMBmapHL3Garw7e,https://api.spotify.com/v1/tracks/1WQvmGZIMBmapHL3Garw7e,https://api.spotify.com/v1/audio-analysis/1WQvmGZIMBmapHL3Garw7e,311373,4
1631,For This (feat. IAMNOBODI),G-Eazy,7cYtIISdq6e8UtWKugjCvm,https://open.spotify.com/track/7cYtIISdq6e8UtWKugjCvm,0.753,0.591,6,-9.64,0,0.257,0.00186,0.0,0.115,0.716,149.136,audio_features,spotify:track:7cYtIISdq6e8UtWKugjCvm,https://api.spotify.com/v1/tracks/7cYtIISdq6e8UtWKugjCvm,https://api.spotify.com/v1/audio-analysis/7cYtIISdq6e8UtWKugjCvm,250560,4
1632,Nothing to Me (feat. Keyshia Cole & E-40),G-Eazy,2tIoKW7EXq9V10Kfg9zrDv,https://open.spotify.com/track/2tIoKW7EXq9V10Kfg9zrDv,0.541,0.596,4,-10.368,0,0.181,0.0712,0.0,0.0901,0.323,80.021,audio_features,spotify:track:2tIoKW7EXq9V10Kfg9zrDv,https://api.spotify.com/v1/tracks/2tIoKW7EXq9V10Kfg9zrDv,https://api.spotify.com/v1/audio-analysis/2tIoKW7EXq9V10Kfg9zrDv,329707,4
1633,Stan,Eminem,1PlMbi0Qkrlp9yVFM8JEXp,https://open.spotify.com/track/1PlMbi0Qkrlp9yVFM8JEXp,0.782,0.741,6,-5.062,0,0.21,0.0376,3.84e-06,0.455,0.517,80.059,audio_features,spotify:track:1PlMbi0Qkrlp9yVFM8JEXp,https://api.spotify.com/v1/tracks/1PlMbi0Qkrlp9yVFM8JEXp,https://api.spotify.com/v1/audio-analysis/1PlMbi0Qkrlp9yVFM8JEXp,404427,4
1634,A-Team,Travis Scott,5cgEadiGKjtTP1Q6NJqVP5,https://open.spotify.com/track/5cgEadiGKjtTP1Q6NJqVP5,0.626,0.526,7,-4.112,0,0.0452,0.0485,0.00627,0.107,0.17,127.977,audio_features,spotify:track:5cgEadiGKjtTP1Q6NJqVP5,https://api.spotify.com/v1/tracks/5cgEadiGKjtTP1Q6NJqVP5,https://api.spotify.com/v1/audio-analysis/5cgEadiGKjtTP1Q6NJqVP5,176640,4
1635,Pt. 2,Kanye West,6BrppQL1SAkKVWqp6w0nNm,https://open.spotify.com/track/6BrppQL1SAkKVWqp6w0nNm,0.648,0.737,11,-4.267,1,0.371,0.587,0.0,0.79,0.312,144.988,audio_features,spotify:track:6BrppQL1SAkKVWqp6w0nNm,https://api.spotify.com/v1/tracks/6BrppQL1SAkKVWqp6w0nNm,https://api.spotify.com/v1/audio-analysis/6BrppQL1SAkKVWqp6w0nNm,130293,4
1636,Panda,Desiigner,275a9yzwGB6ncAW4SxY7q3,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,247867,4
1637,Konnichiwa,Skepta,3ipZsbrdpNTYvN9QkcXB4j,https://open.spotify.com/track/3ipZsbrdpNTYvN9QkcXB4j,0.788,0.592,8,-10.667,1,0.356,0.0085,6.75e-05,0.164,0.238,138.021,audio_features,spotify:track:3ipZsbrdpNTYvN9QkcXB4j,https://api.spotify.com/v1/tracks/3ipZsbrdpNTYvN9QkcXB4j,https://api.spotify.com/v1/audio-analysis/3ipZsbrdpNTYvN9QkcXB4j,196465,4
1638,Lockjaw (feat. Kodak Black),French Montana,7iaw359G2XT14uTfV9feip,https://open.spotify.com/track/7iaw359G2XT14uTfV9feip,0.615,0.648,5,-3.792,0,0.22,0.0411,0.0,0.277,0.26,169.912,audio_features,spotify:track:7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,223147,4
1639,Wicked,Future,6BbINUfGabVyiNFJpQXn3x,https://open.spotify.com/track/6BbINUfGabVyiNFJpQXn3x,0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97,audio_features,spotify:track:6BbINUfGabVyiNFJpQXn3x,https://api.spotify.com/v1/tracks/6BbINUfGabVyiNFJpQXn3x,https://api.spotify.com/v1/audio-analysis/6BbINUfGabVyiNFJpQXn3x,173347,4
1640,Rebel,G-Eazy,0htTZnlk6okQ1HIq4EvFQ6,https://open.spotify.com/track/0htTZnlk6okQ1HIq4EvFQ6,0.682,0.911,4,-5.404,0,0.274,0.143,0.0,0.107,0.547,140.079,audio_features,spotify:track:0htTZnlk6okQ1HIq4EvFQ6,https://api.spotify.com/v1/tracks/0htTZnlk6okQ1HIq4EvFQ6,https://api.spotify.com/v1/audio-analysis/0htTZnlk6okQ1HIq4EvFQ6,210129,4
1641,Knock Knock,Mac Miller,3uYm4MtU6jUQft2DtGqEoZ,https://open.spotify.com/track/3uYm4MtU6jUQft2DtGqEoZ,0.667,0.922,4,-4.857,0,0.128,0.0353,0.0,0.364,0.509,108.952,audio_features,spotify:track:3uYm4MtU6jUQft2DtGqEoZ,https://api.spotify.com/v1/tracks/3uYm4MtU6jUQft2DtGqEoZ,https://api.spotify.com/v1/audio-analysis/3uYm4MtU6jUQft2DtGqEoZ,202807,4
1642,Weekend (feat. Miguel),Mac Miller,6GnhWMhgJb7uyiiPEiEkDA,https://open.spotify.com/track/6GnhWMhgJb7uyiiPEiEkDA,0.843,0.435,8,-8.442,1,0.178,0.47,0.0,0.147,0.19,120.058,audio_features,spotify:track:6GnhWMhgJb7uyiiPEiEkDA,https://api.spotify.com/v1/tracks/6GnhWMhgJb7uyiiPEiEkDA,https://api.spotify.com/v1/audio-analysis/6GnhWMhgJb7uyiiPEiEkDA,208080,4
1643,R.I.C.O. (feat. Drake),Meek Mill,0Y0TOsE1q11qgbi7c5WZsG,https://open.spotify.com/track/0Y0TOsE1q11qgbi7c5WZsG,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,audio_features,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,https://api.spotify.com/v1/tracks/0Y0TOsE1q11qgbi7c5WZsG,https://api.spotify.com/v1/audio-analysis/0Y0TOsE1q11qgbi7c5WZsG,197133,3
1644,Really Really,Kevin Gates,10I3CmmwT0BkOVhduDy53o,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,audio_features,spotify:track:10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/audio-analysis/10I3CmmwT0BkOVhduDy53o,232093,4
1645,2 Phones,Kevin Gates,6VcAvPi9QbnUO42pQy6WVN,https://open.spotify.com/track/6VcAvPi9QbnUO42pQy6WVN,0.895,0.682,7,-5.268,0,0.356,0.156,0.0,0.173,0.563,121.925,audio_features,spotify:track:6VcAvPi9QbnUO42pQy6WVN,https://api.spotify.com/v1/tracks/6VcAvPi9QbnUO42pQy6WVN,https://api.spotify.com/v1/audio-analysis/6VcAvPi9QbnUO42pQy6WVN,240000,4
1646,Choices (Yup),E-40,5vIu19A3EEdHgFM4Cba6F4,https://open.spotify.com/track/5vIu19A3EEdHgFM4Cba6F4,0.892,0.607,9,-7.232,0,0.367,0.144,0.000314,0.0909,0.244,120.0,audio_features,spotify:track:5vIu19A3EEdHgFM4Cba6F4,https://api.spotify.com/v1/tracks/5vIu19A3EEdHgFM4Cba6F4,https://api.spotify.com/v1/audio-analysis/5vIu19A3EEdHgFM4Cba6F4,272720,4
1647,Hello (Remix),Sik World,1TpSYY9ut2rvOLyUqPQaZh,https://open.spotify.com/track/1TpSYY9ut2rvOLyUqPQaZh,0.604,0.488,8,-9.653,1,0.267,0.82,0.0,0.112,0.291,67.442,audio_features,spotify:track:1TpSYY9ut2rvOLyUqPQaZh,https://api.spotify.com/v1/tracks/1TpSYY9ut2rvOLyUqPQaZh,https://api.spotify.com/v1/audio-analysis/1TpSYY9ut2rvOLyUqPQaZh,122197,3
1648,There He Go,ScHoolboy Q,58YBY8OiX56vQhcHUgul9m,https://open.spotify.com/track/58YBY8OiX56vQhcHUgul9m,0.835,0.754,1,-7.182,1,0.318,0.451,0.0,0.107,0.83,144.115,audio_features,spotify:track:58YBY8OiX56vQhcHUgul9m,https://api.spotify.com/v1/tracks/58YBY8OiX56vQhcHUgul9m,https://api.spotify.com/v1/audio-analysis/58YBY8OiX56vQhcHUgul9m,200130,4
1649,Oreomilkshake (Prod. Yung Gud),Yung Lean,7rOai7rVZVg5D4irqXmkka,https://open.spotify.com/track/7rOai7rVZVg5D4irqXmkka,0.783,0.624,6,-11.197,0,0.0411,0.114,0.00222,0.0751,0.147,120.002,audio_features,spotify:track:7rOai7rVZVg5D4irqXmkka,https://api.spotify.com/v1/tracks/7rOai7rVZVg5D4irqXmkka,https://api.spotify.com/v1/audio-analysis/7rOai7rVZVg5D4irqXmkka,256000,4
1650,CoCo,O.T. Genasis,2JI71GHwq2LN8mtq3iCLYo,https://open.spotify.com/track/2JI71GHwq2LN8mtq3iCLYo,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,audio_features,spotify:track:2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/tracks/2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/audio-analysis/2JI71GHwq2LN8mtq3iCLYo,239574,4
1651,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,4XoP1AkbOurU9CeZ2rMEz2,https://open.spotify.com/track/4XoP1AkbOurU9CeZ2rMEz2,0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,audio_features,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2,https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2,233787,4
1652,Lose Yourself,Eminem,77Ft1RJngppZlq59B6uP0z,https://open.spotify.com/track/77Ft1RJngppZlq59B6uP0z,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,audio_features,spotify:track:77Ft1RJngppZlq59B6uP0z,https://api.spotify.com/v1/tracks/77Ft1RJngppZlq59B6uP0z,https://api.spotify.com/v1/audio-analysis/77Ft1RJngppZlq59B6uP0z,320627,4
1653,Hot N*gga,Bobby Shmurda,19gEmPjfqSZT0ulDRfjl0m,https://open.spotify.com/track/19gEmPjfqSZT0ulDRfjl0m,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,audio_features,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m,194561,4
1654,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino,7yCw7WbWOIRYe7z2aRjAaA,https://open.spotify.com/track/7yCw7WbWOIRYe7z2aRjAaA,0.516,0.718,5,-8.571,0,0.257,0.15,0.0163,0.167,0.588,129.857,audio_features,spotify:track:7yCw7WbWOIRYe7z2aRjAaA,https://api.spotify.com/v1/tracks/7yCw7WbWOIRYe7z2aRjAaA,https://api.spotify.com/v1/audio-analysis/7yCw7WbWOIRYe7z2aRjAaA,210680,4
1655,3005,Childish Gambino,3Z2sglqDj1rDRMF5x0Sz2R,https://open.spotify.com/track/3Z2sglqDj1rDRMF5x0Sz2R,0.473,0.461,6,-6.474,0,0.333,0.149,0.0,0.0973,0.615,165.985,audio_features,spotify:track:3Z2sglqDj1rDRMF5x0Sz2R,https://api.spotify.com/v1/tracks/3Z2sglqDj1rDRMF5x0Sz2R,https://api.spotify.com/v1/audio-analysis/3Z2sglqDj1rDRMF5x0Sz2R,234213,4
1656,Bonfire,Childish Gambino,4zGvb8hxGLB2jEPRFiRRqw,https://open.spotify.com/track/4zGvb8hxGLB2jEPRFiRRqw,0.508,0.763,1,-5.674,1,0.303,0.0627,0.0,0.347,0.275,161.59,audio_features,spotify:track:4zGvb8hxGLB2jEPRFiRRqw,https://api.spotify.com/v1/tracks/4zGvb8hxGLB2jEPRFiRRqw,https://api.spotify.com/v1/audio-analysis/4zGvb8hxGLB2jEPRFiRRqw,192947,4
1657,IV. Sweatpants,Childish Gambino,2rmq49FcJ4U3wh1Z7C9UxE,https://open.spotify.com/track/2rmq49FcJ4U3wh1Z7C9UxE,0.644,0.479,4,-8.352,1,0.177,0.169,0.0,0.639,0.612,79.929,audio_features,spotify:track:2rmq49FcJ4U3wh1Z7C9UxE,https://api.spotify.com/v1/tracks/2rmq49FcJ4U3wh1Z7C9UxE,https://api.spotify.com/v1/audio-analysis/2rmq49FcJ4U3wh1Z7C9UxE,180680,4
1658,Retro [ROUGH],Childish Gambino,7b9h63I7EafcW2pVS9pcUr,https://open.spotify.com/track/7b9h63I7EafcW2pVS9pcUr,0.868,0.636,5,-5.691,0,0.0391,0.233,0.0125,0.112,0.304,109.954,audio_features,spotify:track:7b9h63I7EafcW2pVS9pcUr,https://api.spotify.com/v1/tracks/7b9h63I7EafcW2pVS9pcUr,https://api.spotify.com/v1/audio-analysis/7b9h63I7EafcW2pVS9pcUr,202667,4
1659,Nasty Freestyle,T-Wayne,5P7dZsbWX0RvhxF2K9j6Ny,https://open.spotify.com/track/5P7dZsbWX0RvhxF2K9j6Ny,0.888,0.395,8,-9.807,0,0.3,0.0284,0.0,0.151,0.583,135.119,audio_features,spotify:track:5P7dZsbWX0RvhxF2K9j6Ny,https://api.spotify.com/v1/tracks/5P7dZsbWX0RvhxF2K9j6Ny,https://api.spotify.com/v1/audio-analysis/5P7dZsbWX0RvhxF2K9j6Ny,142440,4
1660,X Gon' Give It To Ya,DMX,34tbtzYSod64wOn2vIJRdV,https://open.spotify.com/track/34tbtzYSod64wOn2vIJRdV,0.765,0.875,10,-4.015,0,0.133,0.0268,0.0,0.0691,0.668,95.032,audio_features,spotify:track:34tbtzYSod64wOn2vIJRdV,https://api.spotify.com/v1/tracks/34tbtzYSod64wOn2vIJRdV,https://api.spotify.com/v1/audio-analysis/34tbtzYSod64wOn2vIJRdV,219040,4
1661,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,7xVLFuuYdAvcTfcP3IG3dS,https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,audio_features,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,283693,4
1662,Where The Hood At,DMX,6RUpJeXT6U4SPEafnr9Wr7,https://open.spotify.com/track/6RUpJeXT6U4SPEafnr9Wr7,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.356,0.792,186.151,audio_features,spotify:track:6RUpJeXT6U4SPEafnr9Wr7,https://api.spotify.com/v1/tracks/6RUpJeXT6U4SPEafnr9Wr7,https://api.spotify.com/v1/audio-analysis/6RUpJeXT6U4SPEafnr9Wr7,286267,4
1663,Juicy - 2007 Remaster,The Notorious B.I.G.,2b7FqlHc3JrzlYtGEkzq22,https://open.spotify.com/track/2b7FqlHc3JrzlYtGEkzq22,0.873,0.816,9,-4.645,1,0.256,0.483,0.0,0.146,0.79,96.067,audio_features,spotify:track:2b7FqlHc3JrzlYtGEkzq22,https://api.spotify.com/v1/tracks/2b7FqlHc3JrzlYtGEkzq22,https://api.spotify.com/v1/audio-analysis/2b7FqlHc3JrzlYtGEkzq22,301467,4
1664,Grass Is Always Greener,Ludacris,1aHcUfdUpcsiBHWX3cTB0K,https://open.spotify.com/track/1aHcUfdUpcsiBHWX3cTB0K,0.663,0.805,5,-7.043,1,0.326,0.0847,0.0,0.387,0.62,94.929,audio_features,spotify:track:1aHcUfdUpcsiBHWX3cTB0K,https://api.spotify.com/v1/tracks/1aHcUfdUpcsiBHWX3cTB0K,https://api.spotify.com/v1/audio-analysis/1aHcUfdUpcsiBHWX3cTB0K,195973,4
1665,King Kunta,Kendrick Lamar,0N3W5peJUQtI4eyR6GJT5O,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,spotify:track:0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,234693,4
1666,Mercy.1,Kanye West,3U8Ev1gISsx6O1uwpsttOD,https://open.spotify.com/track/3U8Ev1gISsx6O1uwpsttOD,0.731,0.624,6,-5.761,0,0.311,0.045,3.37e-05,0.305,0.528,140.131,audio_features,spotify:track:3U8Ev1gISsx6O1uwpsttOD,https://api.spotify.com/v1/tracks/3U8Ev1gISsx6O1uwpsttOD,https://api.spotify.com/v1/audio-analysis/3U8Ev1gISsx6O1uwpsttOD,326347,4
1667,Hate Bein' Sober,Chief Keef,3SuzCeGoNOWmbWOoDMou0B,https://open.spotify.com/track/3SuzCeGoNOWmbWOoDMou0B,0.82,0.47,8,-7.181,1,0.0458,0.00435,0.0,0.141,0.313,132.003,audio_features,spotify:track:3SuzCeGoNOWmbWOoDMou0B,https://api.spotify.com/v1/tracks/3SuzCeGoNOWmbWOoDMou0B,https://api.spotify.com/v1/audio-analysis/3SuzCeGoNOWmbWOoDMou0B,280173,4
1668,Love Sosa,Chief Keef,1Mp36AbVgpubAirlMV0qef,https://open.spotify.com/track/1Mp36AbVgpubAirlMV0qef,0.771,0.416,0,-8.188,0,0.0894,0.0324,0.0,0.111,0.218,131.952,audio_features,spotify:track:1Mp36AbVgpubAirlMV0qef,https://api.spotify.com/v1/tracks/1Mp36AbVgpubAirlMV0qef,https://api.spotify.com/v1/audio-analysis/1Mp36AbVgpubAirlMV0qef,246573,4
1669,Kno One,Kevin Gates,0443sTFEmh8GVr5yHsVa7M,https://open.spotify.com/track/0443sTFEmh8GVr5yHsVa7M,0.763,0.656,2,-6.593,1,0.0967,0.0691,0.0,0.141,0.865,149.972,audio_features,spotify:track:0443sTFEmh8GVr5yHsVa7M,https://api.spotify.com/v1/tracks/0443sTFEmh8GVr5yHsVa7M,https://api.spotify.com/v1/audio-analysis/0443sTFEmh8GVr5yHsVa7M,214165,4
1670,Get up on My Level,Kevin Gates,6WYLTRkDw5PZj9vzI6Vnjq,https://open.spotify.com/track/6WYLTRkDw5PZj9vzI6Vnjq,0.688,0.775,0,-7.363,1,0.101,0.0158,0.0,0.369,0.594,134.004,audio_features,spotify:track:6WYLTRkDw5PZj9vzI6Vnjq,https://api.spotify.com/v1/tracks/6WYLTRkDw5PZj9vzI6Vnjq,https://api.spotify.com/v1/audio-analysis/6WYLTRkDw5PZj9vzI6Vnjq,255932,4
1671,I. The Worst Guys,Childish Gambino,7pRcWov3NHxi0GDkKdbSb0,https://open.spotify.com/track/7pRcWov3NHxi0GDkKdbSb0,0.613,0.684,5,-6.488,0,0.104,0.0534,0.0,0.0662,0.399,97.028,audio_features,spotify:track:7pRcWov3NHxi0GDkKdbSb0,https://api.spotify.com/v1/tracks/7pRcWov3NHxi0GDkKdbSb0,https://api.spotify.com/v1/audio-analysis/7pRcWov3NHxi0GDkKdbSb0,219747,4
